SN,DateTime,Transaction,Transaction Price,Closing Price,Average,Investment,Portfolio,Money end,Real Time Portfolio Vlaue
228,2021-05-11 23:01:00,Sell,1999.9999999999998,56541.75,56481.843846439144,2.2737367544323206e-13,0.00019124396895309204,1999.9999999999998,2010.8132686815532
229,2021-05-11 23:02:00,Buy,-100,56577.19,0,100.00000000000023,0.0019587407286896573,1899.9999999999998,2010.820046367813
230,2021-05-11 23:03:00,Buy,-100,56511.64,56577.19,200.00000000000023,0.003728287675124056,1799.9999999999998,2010.6916509130474
231,2021-05-11 23:04:00,Buy,-100,56484.31,56544.39600253358,300.0000000000002,0.0054986908189351424,1699.9999999999998,2010.5897568108862
232,2021-05-11 23:05:00,Buy,-100,56460.88,56524.35313620043,400.0000000000002,0.007269828640378946,1599.9999999999998,2010.4609224849985
233,2021-05-11 23:06:00,Buy,-100,56485.85,56508.47147660483,500.0000000000002,0.009040183516865712,1499.9999999999998,2010.6424501061488
234,2021-05-11 23:07:00,Buy,-100,56410.02,56503.94573188662,600.0000000000002,0.010812918218962964,1399.9999999999998,2009.9569329900648
235,2021-05-11 23:08:00,Buy,-100,56374.95,56488.26972823445,700.0000000000002,0.012586755712388679,1299.9999999999998,2009.5777239481258
236,2021-05-11 23:09:00,Buy,-100,56379.64,56472.05331161143,800.0000000000002,0.01436044564726588,1199.9999999999998,2009.636755832417
237,2021-05-11 23:10:00,Buy,-100,56389.85,56460.485083254236,900.0000000000002,0.01613381443615253,1099.9999999999998,2009.7833759824755
238,2021-05-11 23:11:00,Buy,-100,56384.19,56452.628003224316,1000.0000000000002,0.017907361240673443,999.9999999999998,2009.692058592767
239,2021-05-11 23:12:00,Buy,-100,56350.01,56445.77672762794,1100.0000000000002,0.019681983818380173,899.9999999999998,2009.0799849855607
240,2021-05-11 23:13:00,Buy,-100,56413.87,56437.05721270164,1200.0000000000002,0.021454597539083964,799.9999999999998,2010.3368764722024
241,2021-05-11 23:14:00,Buy,-100,56420.4,56435.12421698466,1300.0000000000002,0.02322700610052628,699.9999999999998,2010.4769749941327
242,2021-05-11 23:15:00,Buy,-100,56386.54,56433.99131206512,1400.0000000000002,0.02500047898962357,599.9999999999998,2009.6905085675687
243,2021-05-11 23:16:00,Buy,-100,56296.52,56430.59928424042,1500.0000000000002,0.026776787720607296,499.9999999999998,2007.4399654489227
244,2021-05-11 23:17:00,Buy,-100,56360.78,56421.640798927314,1600.0000000000002,0.028551071185101577,399.9999999999998,2009.160641827849
245,2021-05-11 23:18:00,Buy,-100,56328.54,56417.83314846634,1700.0000000000002,0.03032637017208047,299.9999999999998,2008.2401552928413
246,2021-05-11 23:19:00,Buy,-100,56324.93,56412.572774411565,1800.0000000000002,0.03210178294223393,199.99999999999977,2008.13067709652
247,2021-05-11 23:20:00,Sell,1800.0,56415.95,56407.696576581366,2.2737367544323206e-13,0.0001959123506725044,1999.9999999999998,2011.0525813799222
248,2021-05-11 23:21:00,Buy,-100,56429.76,0,100.00000000000023,0.0019680269228415158,1899.9999999999998,2011.055286929485
249,2021-05-11 23:22:00,Buy,-100,56419.54,56429.76,200.00000000000023,0.0037404625010117737,1799.9999999999998,2011.0351736943335
250,2021-05-11 23:23:00,Sell,200.0,56444.96,56424.64953722177,2.2737367544323206e-13,0.0001971877781667226,1999.9999999999998,2011.1302562511094
251,2021-05-11 23:24:00,Buy,-100,56407.1,0,100.00000000000023,0.0019700142485933178,1899.9999999999998,2011.1227907218279
252,2021-05-11 23:25:00,Buy,-100,56391.13,56407.1,200.00000000000023,0.003743342784481852,1799.9999999999998,2011.0913295942778
253,2021-05-11 23:26:00,Buy,-100,56388.75,56399.113869481815,300.0000000000002,0.0055167461672488045,1699.9999999999998,2011.0824204384508
254,2021-05-11 23:27:00,Buy,-100,56342.84,56395.658823056285,400.0000000000002,0.007291594577446089,1599.9999999999998,2010.8291466219123
255,2021-05-11 23:28:00,Buy,-100,56336.59,56382.444835363975,500.0000000000002,0.009066639889915304,1499.9999999999998,2010.7835741558033
256,2021-05-11 23:29:00,Buy,-100,56300.0,56373.26789753948,600.0000000000002,0.010842838824195945,1399.9999999999998,2010.4518258022315
257,2021-05-11 23:30:00,Buy,-100,56247.89,56361.04334114889,700.0000000000002,0.012620683290895052,1299.9999999999998,2009.8868054711027
258,2021-05-11 23:31:00,Buy,-100,56240.71,56344.85071313659,800.0000000000002,0.014398754727048685,1199.9999999999998,2009.796188965074
259,2021-05-11 23:32:00,Buy,-100,56313.85,56331.812037331634,900.0000000000002,0.01617451681754685,1099.9999999999998,2010.8493138858103
260,2021-05-11 23:33:00,Sell,900.0,56343.5,56329.81568957645,2.2737367544323206e-13,0.0002010682387400646,1999.9999999999998,2011.3288883094506
261,2021-05-11 23:34:00,Buy,-100,56347.12,0,100.00000000000023,0.0019757818354598257,1899.9999999999998,2011.329616176475
262,2021-05-11 23:35:00,Sell,100.0,56415.74,56347.12,2.2737367544323206e-13,0.00020322687118921596,1999.9999999999998,2011.4651943260242
263,2021-05-11 23:36:00,Buy,-100,56488.32,0,100.00000000000023,0.00197350433739816,1899.9999999999998,2011.479944532335
264,2021-05-11 23:37:00,Sell,100.0,56513.0,56488.32,2.2737367544323206e-13,0.0002039999755699079,1999.9999999999998,2011.528650619382
265,2021-05-11 23:38:00,Buy,-100,56516.6,0,100.00000000000023,0.0019733916233335737,1899.9999999999998,2011.529385019294
266,2021-05-11 23:39:00,Buy,-100,56478.52,56516.6,200.00000000000023,0.003743976263299352,1799.9999999999998,2011.4542382662776
267,2021-05-11 23:40:00,Sell,200.0,56508.88,56497.55358341138,2.2737367544323206e-13,0.00020470951442731625,1999.9999999999998,2011.5679053856313
268,2021-05-11 23:41:00,Buy,-100,56475.03,0,100.00000000000023,0.0019754035716062143,1899.9999999999998,2011.5609759685678
269,2021-05-11 23:42:00,Buy,-100,56471.65,56475.03,200.00000000000023,0.0037462036102096554,1799.9999999999998,2011.5542991044958
270,2021-05-11 23:43:00,Sell,200.0,56524.53,56473.339949425696,2.2737367544323206e-13,0.00020791678146468403,1999.9999999999998,2011.7523983514038
271,2021-05-11 23:44:00,Buy,-100,56482.65,0,100.00000000000023,0.001978371956637945,1899.9999999999998,2011.743690796596
272,2021-05-11 23:45:00,Sell,100.0,56522.78,56482.65,2.2737367544323206e-13,0.0002091737678722829,1999.9999999999998,2011.8230828632159
273,2021-05-11 23:46:00,Buy,-100,56533.19,0,100.00000000000023,0.0019780461771596414,1899.9999999999998,2011.8252603621395
274,2021-05-11 23:47:00,Sell,100.0,56550.0,56533.19,2.2737367544323206e-13,0.00020969958122683862,1999.9999999999998,2011.8585113183774
275,2021-05-11 23:48:00,Buy,-100,56578.34,0,100.00000000000023,0.0019771604151784888,1899.9999999999998,2011.8644542045095
276,2021-05-11 23:49:00,Sell,100.0,56669.66,56578.34,2.2737367544323206e-13,0.00021254774589478387,1999.9999999999998,2012.0450084936235
277,2021-05-11 23:50:00,Buy,-100,56675.03,0,100.00000000000023,0.0019769932168543936,1899.9999999999998,2012.046149875019
278,2021-05-11 23:51:00,Buy,-100,56672.99,56675.03,200.00000000000023,0.00374150220076366,1799.9999999999998,2012.0421168088567
279,2021-05-11 23:52:00,Sell,200.0,56703.91,56674.009981642375,2.2737367544323206e-13,0.00021440856647988657,1999.9999999999998,2012.1578040569043
280,2021-05-11 23:53:00,Buy,-100,56756.62,0,100.00000000000023,0.0019763175737463516,1899.9999999999998,2012.1691055324434
281,2021-05-11 23:54:00,Buy,-100,56740.22,56756.62,200.00000000000023,0.0037387358371933385,1799.9999999999998,2012.136693924234
282,2021-05-11 23:55:00,Buy,-100,56689.98,56748.4188151212,300.0000000000002,0.005502715997355681,1699.9999999999998,2011.9488598357734
283,2021-05-11 23:56:00,Buy,-100,56665.17,56728.925827656945,400.0000000000002,0.00726746848993622,1599.9999999999998,2011.8123374518789
284,2021-05-11 23:57:00,Buy,-100,56667.36,56712.97342444541,500.0000000000002,0.009032152780857837,1499.9999999999998,2011.828253207872
285,2021-05-11 23:58:00,Buy,-100,56659.82,56703.84486598227,600.0000000000002,0.01079707190696872,1399.9999999999998,2011.760150775904
286,2021-05-11 23:59:00,Buy,-100,56670.02,56696.5026378969,700.0000000000002,0.012561673366435296,1299.9999999999998,2011.8702809093552
287,2021-05-12 00:00:00,Buy,-100,56637.56,56692.717888623236,800.0000000000002,0.014327286150601845,1199.9999999999998,2011.4625289918808
288,2021-05-12 00:01:00,Buy,-100,56564.37,56685.81727797737,900.0000000000002,0.01609518350365289,1099.9999999999998,2010.4139149185182
289,2021-05-12 00:02:00,Buy,-100,56643.54,56672.2973885437,1000.0000000000002,0.01786060988766773,999.9999999999998,2011.6881705965025
290,2021-05-12 00:03:00,Sell,1000.0,56774.65,56669.4203357692,2.2737367544323206e-13,0.00024711513252613157,1999.9999999999998,2014.0298751588746
291,2021-05-12 00:04:00,Buy,-100,56915.79,0,100.00000000000023,0.0020040968066801757,1899.9999999999998,2014.0647529886792
292,2021-05-12 00:05:00,Sell,100.0,57017.08,56915.79,2.2737367544323206e-13,0.00025023638450492576,1999.9999999999998,2014.2677479542278
293,2021-05-12 00:06:00,Buy,-100,56983.3,0,100.00000000000023,0.002005136504364604,1899.9999999999998,2014.2592949691593
294,2021-05-12 00:07:00,Sell,100.0,57121.96,56983.3,2.2737367544323206e-13,0.0002544962952401274,1999.9999999999998,2014.5373271968544
295,2021-05-12 00:08:00,Buy,-100,57181.3,0,100.00000000000023,0.002003319774244627,1899.9999999999998,2014.552429007014
296,2021-05-12 00:09:00,Buy,-100,57065.52,57181.3,200.00000000000023,0.003755691434049006,1799.9999999999998,2014.320484643552
297,2021-05-12 00:10:00,Buy,-100,57034.77,57123.351333122446,300.0000000000002,0.005509007875931738,1699.9999999999998,2014.204997131955
298,2021-05-12 00:11:00,Buy,-100,57046.07,57093.79366531214,400.0000000000002,0.0072619770112288765,1599.9999999999998,2014.267248920953
299,2021-05-12 00:12:00,Buy,-100,56983.0,57081.85526466488,500.0000000000002,0.009016886370160487,1499.9999999999998,2013.8092360308547
300,2021-05-12 00:13:00,Buy,-100,57009.96,57062.05678187004,600.0000000000002,0.01077096583276667,1399.9999999999998,2014.0523312873943
301,2021-05-12 00:14:00,Buy,-100,56999.97,57053.36737381156,700.0000000000002,0.01252535272104047,1299.9999999999998,2013.944729338725
302,2021-05-12 00:15:00,Buy,-100,56998.6,57045.733053171454,800.0000000000002,0.014279781777192727,1199.9999999999998,2013.927569605497
303,2021-05-12 00:16:00,Buy,-100,56953.67,57039.8371590668,900.0000000000002,0.01603559487931591,1099.9999999999998,2013.285979010248
304,2021-05-12 00:17:00,Buy,-100,56863.61,57030.250156865644,1000.0000000000002,0.017794188820150828,999.9999999999998,2011.8418133354166
305,2021-05-12 00:18:00,Buy,-100,56868.5,57013.54220319157,1100.0000000000002,0.019552631543275228,899.9999999999998,2011.928826918747
306,2021-05-12 00:19:00,Buy,-100,56913.09,57000.325982895156,1200.0000000000002,0.02130969656996768,799.9999999999998,2012.8006787592615
307,2021-05-12 00:20:00,Buy,-100,56827.84,56993.04610464113,1300.0000000000002,0.023069397448973464,699.9999999999998,2010.984027126672
308,2021-05-12 00:21:00,Buy,-100,56902.75,56980.30384792061,1400.0000000000002,0.02482678175816766,599.9999999999998,2012.7121556895745
309,2021-05-12 00:22:00,Buy,-100,56917.76,56974.75727734788,1500.0000000000002,0.02658370262082986,499.9999999999998,2013.084805683765
310,2021-05-12 00:23:00,Buy,-100,56882.45,56970.95390764319,1600.0000000000002,0.028341714098886802,399.9999999999998,2012.1461351442233
311,2021-05-12 00:24:00,Buy,-100,56877.59,56965.41434560549,1700.0000000000002,0.030099875793149867,299.9999999999998,2012.0083944137025
312,2021-05-12 00:25:00,Buy,-100,56936.72,56960.24070054334,1800.0000000000002,0.03185621159893566,199.99999999999977,2013.788200069352
313,2021-05-12 00:26:00,Sell,1800.0,56985.32,56958.933485155045,2.2737367544323206e-13,0.00026912917139116505,1999.9999999999998,2015.3364119530602
314,2021-05-12 00:27:00,Buy,-100,56995.56,0,100.00000000000023,0.002023651804382226,1899.9999999999998,2015.3391678357752
315,2021-05-12 00:28:00,Buy,-100,56980.0,56995.56,200.00000000000023,0.0037786535593839813,1799.9999999999998,2015.307679813699
316,2021-05-12 00:29:00,Buy,-100,56972.64,56987.778937870535,300.0000000000002,0.00553388203396406,1699.9999999999998,2015.279868923502
317,2021-05-12 00:30:00,Sell,300.0,56998.75,56982.73173137882,2.2737367544323206e-13,0.00027060871656674895,1999.9999999999998,2015.4243585834088
318,2021-05-12 00:31:00,Buy,-100,56989.43,0,100.00000000000023,0.0020253200726901566,1899.9999999999998,2015.4218365101704
319,2021-05-12 00:32:00,Sell,100.0,57014.69,56989.43,2.2737367544323206e-13,0.00027138613040265155,1999.9999999999998,2015.4729960952066
320,2021-05-12 00:33:00,Buy,-100,56989.99,0,100.00000000000023,0.0020260802442286056,1899.9999999999998,2015.4662928577854
321,2021-05-12 00:34:00,Sell,100.0,57043.71,56989.99,2.2737367544323206e-13,0.00027303858547253934,1999.9999999999998,2015.5751338885054
322,2021-05-12 00:35:00,Buy,-100,57147.88,0,100.00000000000023,0.002022884773992569,1899.9999999999998,2015.6035763179543
323,2021-05-12 00:36:00,Sell,100.0,57222.21,57147.88,2.2737367544323206e-13,0.0002753115851905285,1999.9999999999998,2015.753937343205
324,2021-05-12 00:37:00,Buy,-100,57273.58,0,100.00000000000023,0.002021317335136664,1899.9999999999998,2015.7680800993362
325,2021-05-12 00:38:00,Buy,-100,57094.85,57273.58,200.00000000000023,0.003772788790092759,1799.9999999999998,2015.4068100520274
326,2021-05-12 00:39:00,Buy,-100,57112.2,57184.07534427114,300.0000000000002,0.00552372816906958,1699.9999999999998,2015.4722679375354
327,2021-05-12 00:40:00,Buy,-100,57017.79,57160.096803572145,400.0000000000002,0.007277566751729483,1599.9999999999998,2014.9507727610935
328,2021-05-12 00:41:00,Buy,-100,56997.55,57124.453549114274,500.0000000000002,0.009032028127700906,1499.9999999999998,2014.8034748100386
329,2021-05-12 00:42:00,Sell,500.0,57112.3,57099.027651825745,2.2737367544323206e-13,0.00027734656173350643,1999.9999999999998,2015.8399000376924
330,2021-05-12 00:43:00,Buy,-100,57045.97,0,100.00000000000023,0.0020303187699368206,1899.9999999999998,2015.8215036402526
331,2021-05-12 00:44:00,Sell,100.0,57081.75,57045.97,2.2737367544323206e-13,0.00027844536030940037,1999.9999999999998,2015.894148445841
332,2021-05-12 00:45:00,Buy,-100,57040.83,0,100.00000000000023,0.002031575530399843,1899.9999999999998,2015.882754461697
333,2021-05-12 00:46:00,Sell,100.0,57064.28,57040.83,2.2737367544323206e-13,0.0002791657917682504,1999.9999999999998,2015.9303949078849
334,2021-05-12 00:47:00,Buy,-100,57067.88,0,100.00000000000023,0.0020314649835377714,1899.9999999999998,2015.9313999047354
335,2021-05-12 00:48:00,Sell,100.0,57089.53,57067.88,2.2737367544323206e-13,0.0002798303142735473,1999.9999999999998,2015.975381121629
336,2021-05-12 00:49:00,Buy,-100,57114.43,0,100.00000000000023,0.0020307013288315143,1899.9999999999998,2015.9823488964544
337,2021-05-12 00:50:00,Sell,100.0,57210.43,57114.43,2.2737367544323206e-13,0.00028276830333249245,1999.9999999999998,2016.177296224022
338,2021-05-12 00:51:00,Buy,-100,57187.13,0,100.00000000000023,0.0020314134967527606,1899.9999999999998,2016.1707077225544
339,2021-05-12 00:52:00,Sell,100.0,57247.43,57187.13,2.2737367544323206e-13,0.0002846101904733346,1999.9999999999998,2016.2932019564087
340,2021-05-12 00:53:00,Buy,-100,57201.57,0,100.00000000000023,0.0020328139548105723,1899.9999999999998,2016.2801497330736
341,2021-05-12 00:54:00,Sell,100.0,57282.57,57201.57,2.2737367544323206e-13,0.0002870822252460641,1999.9999999999998,2016.4448076634133
342,2021-05-12 00:55:00,Buy,-100,57300.0,0,100.00000000000023,0.002032282923326343,1899.9999999999998,2016.4498115065992
343,2021-05-12 00:56:00,Buy,-100,57251.78,57300.0,200.00000000000023,0.003778953507192906,1799.9999999999998,2016.3518148240364
344,2021-05-12 00:57:00,Buy,-100,57194.69,57275.87985101584,300.0000000000002,0.0055273675645118635,1699.9999999999998,2016.1360743683108
345,2021-05-12 00:58:00,Buy,-100,57246.35,57248.79096794224,400.0000000000002,0.0072742038256883405,1599.9999999999998,2016.4216181766935
346,2021-05-12 00:59:00,Sell,400.0,57348.95,57248.180706441475,2.2737367544323206e-13,0.0002993594736993323,1999.9999999999998,2017.1679514892091
347,2021-05-12 01:00:00,Buy,-100,57243.78,0,100.00000000000023,0.0020462741603255474,1899.9999999999998,2017.13646785336
348,2021-05-12 01:01:00,Sell,100.0,57243.89,57243.78,2.2737367544323206e-13,0.00029936283057489625,1999.9999999999998,2017.1366929435178
349,2021-05-12 01:02:00,Buy,-100,57208.65,0,100.00000000000023,0.002047350241569562,1899.9999999999998,2017.1261433973682
350,2021-05-12 01:03:00,Sell,100.0,57212.68,57208.65,2.2737367544323206e-13,0.00029948595693895207,1999.9999999999998,2017.1343942188419
351,2021-05-12 01:04:00,Buy,-100,57207.32,0,100.00000000000023,0.0020475140064962465,1899.9999999999998,2017.1327889741126
352,2021-05-12 01:05:00,Buy,-100,57170.5,57207.32,200.00000000000023,0.003796667853322844,1799.9999999999998,2017.0573995083935
353,2021-05-12 01:06:00,Sell,200.0,57199.7,57188.90407353454,2.2737367544323206e-13,0.0003001460184181154,1999.9999999999998,2017.1682622097105
354,2021-05-12 01:07:00,Buy,-100,57196.82,0,100.00000000000023,0.0020484949650903255,1899.9999999999998,2017.1673977891774
355,2021-05-12 01:08:00,Buy,-100,57141.29,57196.82,200.00000000000023,0.00379854296015659,1799.9999999999998,2017.0536448637658
356,2021-05-12 01:09:00,Buy,-100,57138.86,57169.041515515695,300.0000000000002,0.005548665381219943,1699.9999999999998,2017.0444144043727
357,2021-05-12 01:10:00,Buy,-100,57123.97,57158.9774682379,400.0000000000002,0.0072992439912150115,1599.9999999999998,2016.9617947768463
358,2021-05-12 01:11:00,Buy,-100,57146.18,57150.22157921827,500.0000000000002,0.009049142234632157,1499.9999999999998,2017.1239109858911
359,2021-05-12 01:12:00,Buy,-100,57117.94,57149.413217641704,600.0000000000002,0.010799905655021617,1399.9999999999998,2016.8683632091852
360,2021-05-12 01:13:00,Sell,600.0,57149.13,57144.16527291953,2.2737367544323206e-13,0.00030105816600472374,1999.9999999999998,2017.2052122665652
361,2021-05-12 01:14:00,Buy,-100,57236.6,0,100.00000000000023,0.002048191992961601,1899.9999999999998,2017.2315458243456
