SN,DateTime,Transaction,Transaction Price,Closing Price,Average,Investment,Portfolio,Money end,Real Time Portfolio Vlaue
228,2021-05-11 23:03:00,Buy,-50,56511.64,56577.19,100.0,0.0018772956293749204,1900.0,2006.089054780809
229,2021-05-11 23:04:00,Buy,-50,56484.31,56544.39600253358,150.0,0.0027624972012804637,1850.0,2006.0377482912581
230,2021-05-11 23:05:00,Buy,-50,56460.88,56524.35313620043,200.0,0.0036480661120023654,1800.0,2005.9730229818322
231,2021-05-11 23:06:00,Buy,-50,56485.85,56508.47147660483,250.0,0.0045332435502457484,1750.0,2006.0641151926488
232,2021-05-11 23:07:00,Buy,-50,56410.02,56503.94573188662,300.0,0.005419610901294374,1700.0,2005.7203593342338
233,2021-05-11 23:08:00,Buy,-50,56374.95,56488.26972823445,350.0,0.006306529648007232,1650.0,2005.5302935799252
234,2021-05-11 23:09:00,Buy,-50,56379.64,56472.05331161143,400.0,0.007193374615445832,1600.0,2005.5598712039746
235,2021-05-11 23:10:00,Buy,-50,56389.85,56460.485083254236,450.0,0.008080059009889158,1550.0,2005.6333155587981
236,2021-05-11 23:11:00,Buy,-50,56384.19,56452.628003224316,500.0,0.008966832412149614,1500.0,2005.5875824248021
237,2021-05-11 23:12:00,Buy,-50,56350.01,56445.77672762794,550.0,0.009854143701002979,1450.0,2005.2810960929548
238,2021-05-11 23:13:00,Buy,-50,56413.87,56437.05721270164,600.0,0.010740450561354874,1400.0,2005.910381709701
239,2021-05-11 23:14:00,Buy,-50,56420.4,56435.12421698466,650.0,0.011626654842076032,1350.0,2005.9805168518665
240,2021-05-11 23:15:00,Buy,-50,56386.54,56433.99131206512,700.0,0.012513391286624678,1300.0,2005.5868383189138
241,2021-05-11 23:16:00,Buy,-50,56296.52,56430.59928424042,750.0,0.01340154565211654,1250.0,2004.460382835292
242,2021-05-11 23:17:00,Buy,-50,56360.78,56421.640798927314,800.0,0.014288687384363681,1200.0,2005.321566158897
243,2021-05-11 23:18:00,Buy,-50,56328.54,56417.83314846634,850.0,0.015176336877853127,1150.0,2004.860898877625
244,2021-05-11 23:19:00,Buy,-50,56324.93,56412.572774411565,900.0,0.01606404326292986,1100.0,2004.806112301496
245,2021-05-11 23:20:00,Sell,900.0,56415.95,56407.696576581366,0.0,0.00011110796714914467,2000.0,2006.2682615192878
246,2021-05-11 23:21:00,Buy,-50,56429.76,0,50.0,0.0009971652532336504,1950.0,2006.2697959203142
247,2021-05-11 23:22:00,Buy,-50,56419.54,56429.76,100.0,0.0018833830423187793,1900.0,2006.259604891426
248,2021-05-11 23:23:00,Sell,100.0,56444.96,56424.64953722177,0.0,0.00011174568089625378,2000.0,2006.3074804883618
249,2021-05-11 23:24:00,Buy,-50,56407.1,0,50.0,0.0009981589161095514,1950.0,2006.3032497968832
250,2021-05-11 23:25:00,Buy,-50,56391.13,56407.1,100.0,0.0018848231840538185,1900.0,2006.2873091989927
251,2021-05-11 23:26:00,Buy,-50,56388.75,56399.113869481815,150.0,0.0027715248754372947,1850.0,2006.2828233198147
252,2021-05-11 23:27:00,Buy,-50,56342.84,56395.658823056285,200.0,0.003658949080535937,1800.0,2006.1555826127833
253,2021-05-11 23:28:00,Buy,-50,56336.59,56382.444835363975,250.0,0.004546471736770545,1750.0,2006.13271418103
254,2021-05-11 23:29:00,Buy,-50,56300.0,56373.26789753948,300.0,0.005434571203910865,1700.0,2005.9663587801817
255,2021-05-11 23:30:00,Buy,-50,56247.89,56361.04334114889,350.0,0.006323493437260418,1650.0,2005.6831632747458
256,2021-05-11 23:31:00,Buy,-50,56240.71,56344.85071313659,400.0,0.007212529155337235,1600.0,2005.6377605918665
257,2021-05-11 23:32:00,Buy,-50,56313.85,56331.812037331634,450.0,0.008100410200586317,1550.0,2006.1652849742877
258,2021-05-11 23:33:00,Sell,450.0,56343.5,56329.81568957645,0.0,0.00011368591118292477,2000.0,2006.4054621367352
259,2021-05-11 23:34:00,Buy,-50,56347.12,0,50.0,0.0010010427095428053,1950.0,2006.4058736797335
260,2021-05-11 23:35:00,Sell,50.0,56415.74,56347.12,0.0,0.00011476522740750045,2000.0,2006.4745652304625
261,2021-05-11 23:36:00,Buy,-50,56488.32,0,50.0,0.0009999039605119724,1950.0,2006.4828948906677
262,2021-05-11 23:37:00,Sell,50.0,56513.0,56488.32,0.0,0.00011515177959784643,2000.0,2006.507572520413
263,2021-05-11 23:38:00,Buy,-50,56516.6,0,50.0,0.0009998476034796793,1950.0,2006.5079870668196
264,2021-05-11 23:39:00,Buy,-50,56478.52,56516.6,100.0,0.0018851399234625684,1900.0,2006.469912870079
265,2021-05-11 23:40:00,Sell,100.0,56508.88,56497.55358341138,0.0,0.0001155065490265506,2000.0,2006.5271457181555
266,2021-05-11 23:41:00,Buy,-50,56475.03,0,50.0,0.0010008535776159996,1950.0,2006.523235821471
267,2021-05-11 23:42:00,Buy,-50,56471.65,56475.03,100.0,0.0018862535969177202,1900.0,2006.5198529363786
268,2021-05-11 23:43:00,Sell,100.0,56524.53,56473.339949425696,0.0,0.00011711018254523448,2000.0,2006.6195980265836
269,2021-05-11 23:44:00,Buy,-50,56482.65,0,50.0,0.001002337770131865,1950.0,2006.6146934521387
270,2021-05-11 23:45:00,Sell,50.0,56522.78,56482.65,0.0,0.00011773867574903392,2000.0,2006.654917266854
271,2021-05-11 23:46:00,Buy,-50,56533.19,0,50.0,0.0010021748803927131,1950.0,2006.6561429264684
272,2021-05-11 23:47:00,Sell,50.0,56550.0,56533.19,0.0,0.00011800158242631178,2000.0,2006.6729894862078
273,2021-05-11 23:48:00,Buy,-50,56578.34,0,50.0,0.0010017319994021368,1950.0,2006.676333651054
274,2021-05-11 23:49:00,Sell,50.0,56669.66,56578.34,0.0,0.0001194256647602844,2000.0,2006.7678118172394
275,2021-05-11 23:50:00,Buy,-50,56675.03,0,50.0,0.0010016484002400893,1950.0,2006.768453133059
276,2021-05-11 23:51:00,Buy,-50,56672.99,56675.03,100.0,0.0018839028921947224,1900.0,2006.7664097703225
277,2021-05-11 23:52:00,Sell,100.0,56703.91,56674.009981642375,0.0,0.00012035607505283576,2000.0,2006.8246600477491
278,2021-05-11 23:53:00,Buy,-50,56756.62,0,50.0,0.0010013105786860683,1950.0,2006.8310040164654
279,2021-05-11 23:54:00,Buy,-50,56740.22,56756.62,100.0,0.0018825197104095617,1900.0,2006.814582522975
280,2021-05-11 23:55:00,Buy,-50,56689.98,56748.4188151212,150.0,0.002764509790490733,1850.0,2006.7200047327237
281,2021-05-11 23:56:00,Buy,-50,56665.17,56728.925827656945,200.0,0.0036468860367810025,1800.0,2006.6514172448217
282,2021-05-11 23:57:00,Buy,-50,56667.36,56712.97342444541,250.0,0.004529228182241811,1750.0,2006.6594039252423
283,2021-05-11 23:58:00,Buy,-50,56659.82,56703.84486598227,300.0,0.005411687745297253,1700.0,2006.6252535447481
284,2021-05-11 23:59:00,Buy,-50,56670.02,56696.5026378969,350.0,0.0062939884750305404,1650.0,2006.68045275975
285,2021-05-12 00:00:00,Buy,-50,56637.56,56692.717888623236,400.0,0.007176794867113815,1600.0,2006.4761498938508
286,2021-05-12 00:01:00,Buy,-50,56564.37,56685.81727797737,450.0,0.008060743543639337,1550.0,2005.9508802775267
287,2021-05-12 00:02:00,Buy,-50,56643.54,56672.2973885437,500.0,0.008943456735646758,1500.0,2006.5890493438765
288,2021-05-12 00:03:00,Sell,500.0,56774.65,56669.4203357692,0.0,0.00013670935807595826,2000.0,2007.7616259564873
289,2021-05-12 00:04:00,Buy,-50,56915.79,0,50.0,0.0010152001951529803,1950.0,2007.780921115286
290,2021-05-12 00:05:00,Sell,50.0,57017.08,56915.79,0.0,0.00013826998406535535,2000.0,2007.883750743053
291,2021-05-12 00:06:00,Buy,-50,56983.3,0,50.0,0.0010157200439951945,1950.0,2007.8790799829915
292,2021-05-12 00:07:00,Sell,50.0,57121.96,56983.3,0.0,0.00014039993943295616,2000.0,2008.0199197242916
293,2021-05-12 00:08:00,Buy,-50,57181.3,0,50.0,0.001014811678935206,1950.0,2008.0282510566976
294,2021-05-12 00:09:00,Buy,-50,57065.52,57181.3,100.0,0.0018909975088373956,1900.0,2007.9107561605106
295,2021-05-12 00:10:00,Buy,-50,57034.77,57123.351333122446,150.0,0.0027676557297787617,1850.0,2007.8526079871137
296,2021-05-12 00:11:00,Buy,-50,57046.07,57093.79366531214,200.0,0.0036441402974273307,1800.0,2007.8838824968602
297,2021-05-12 00:12:00,Buy,-50,56983.0,57081.85526466488,250.0,0.004521594976893136,1750.0,2007.6540465683015
298,2021-05-12 00:13:00,Buy,-50,57009.96,57062.05678187004,300.0,0.005398634708196228,1700.0,2007.7759487688786
299,2021-05-12 00:14:00,Buy,-50,56999.97,57053.36737381156,350.0,0.006275828152333128,1650.0,2007.7220164081436
300,2021-05-12 00:15:00,Buy,-50,56998.6,57045.733053171454,400.0,0.007153042680409256,1600.0,2007.713418523575
301,2021-05-12 00:16:00,Buy,-50,56953.67,57039.8371590668,450.0,0.008030949231470847,1550.0,2007.392032315944
302,2021-05-12 00:17:00,Buy,-50,56863.61,57030.250156865644,500.0,0.008910246201888307,1500.0,2006.6687650281578
303,2021-05-12 00:18:00,Buy,-50,56868.5,57013.54220319157,550.0,0.009789467563450506,1450.0,2006.712336132085
304,2021-05-12 00:19:00,Buy,-50,56913.09,57000.325982895156,600.0,0.010668000076796733,1400.0,2007.1488484907393
305,2021-05-12 00:20:00,Buy,-50,56827.84,56993.04610464113,650.0,0.011547850516299625,1350.0,2006.2394014841925
306,2021-05-12 00:21:00,Buy,-50,56902.75,56980.30384792061,700.0,0.012426542670896722,1300.0,2007.1044509663684
307,2021-05-12 00:22:00,Buy,-50,56917.76,56974.75727734788,750.0,0.013305003102227823,1250.0,2007.2909733718589
308,2021-05-12 00:23:00,Buy,-50,56882.45,56970.95390764319,800.0,0.014184008841256293,1200.0,2006.821173712319
309,2021-05-12 00:24:00,Buy,-50,56877.59,56965.41434560549,850.0,0.015063089688387826,1150.0,2006.7522394293505
310,2021-05-12 00:25:00,Buy,-50,56936.72,56960.24070054334,900.0,0.015941257591280723,1100.0,2007.642919922625
311,2021-05-12 00:26:00,Sell,900.0,56985.32,56958.933485155045,0.0,0.000147716377508475,2000.0,2008.4176650415613
312,2021-05-12 00:27:00,Buy,-50,56995.56,0,50.0,0.0010249776940040056,1950.0,2008.419177657267
313,2021-05-12 00:28:00,Buy,-50,56980.0,56995.56,100.0,0.0019024785715048831,1900.0,2008.4032290043483
314,2021-05-12 00:29:00,Buy,-50,56972.64,56987.778937870535,150.0,0.0027800928087949226,1850.0,2008.389226762062
315,2021-05-12 00:30:00,Sell,150.0,56998.75,56982.73173137882,0.0,0.00014845615009626695,2000.0,2008.4618149852995
316,2021-05-12 00:31:00,Buy,-50,56989.43,0,50.0,0.0010258118281579708,1950.0,2008.4604313739808
317,2021-05-12 00:32:00,Sell,50.0,57014.69,56989.43,0.0,0.00014884485701421825,2000.0,2008.48634338076
318,2021-05-12 00:33:00,Buy,-50,56989.99,0,50.0,0.0010261919139271953,1950.0,2008.4826669127917
319,2021-05-12 00:34:00,Sell,50.0,57043.71,56989.99,0.0,0.00014967108454916214,2000.0,2008.537793942408
320,2021-05-12 00:35:00,Buy,-50,57147.88,0,50.0,0.0010245941788091769,1950.0,2008.5533851792854
321,2021-05-12 00:36:00,Sell,50.0,57222.21,57147.88,0.0,0.00015080758440815672,2000.0,2008.6295432645964
322,2021-05-12 00:37:00,Buy,-50,57273.58,0,50.0,0.0010238104593812245,1950.0,2008.6372902502073
323,2021-05-12 00:38:00,Buy,-50,57094.85,57273.58,100.0,0.001899546186859272,1900.0,2008.454304606802
324,2021-05-12 00:39:00,Buy,-50,57112.2,57184.07534427114,150.0,0.0027750158763476824,1850.0,2008.4872617331441
325,2021-05-12 00:40:00,Buy,-50,57017.79,57160.096803572145,200.0,0.003651935167677634,1800.0,2008.225272484258
326,2021-05-12 00:41:00,Buy,-50,56997.55,57124.453549114274,250.0,0.004529165855663346,1750.0,2008.1513573164643
327,2021-05-12 00:42:00,Sell,250.0,57112.3,57099.027651825745,0.0,0.00015182507267964569,2000.0,2008.6710790984018
328,2021-05-12 00:43:00,Buy,-50,57045.97,0,50.0,0.0010283111767813028,1950.0,2008.6610085413308
329,2021-05-12 00:44:00,Sell,50.0,57081.75,57045.97,0.0,0.00015237447196759265,2000.0,2008.697801515236
330,2021-05-12 00:45:00,Buy,-50,57040.83,0,50.0,0.001028939557012814,1950.0,2008.6915663518432
331,2021-05-12 00:46:00,Sell,50.0,57064.28,57040.83,0.0,0.00015273468769701768,2000.0,2008.7156949844552
332,2021-05-12 00:47:00,Buy,-50,57067.88,0,50.0,0.0010288842835817782,1950.0,2008.716244829331
333,2021-05-12 00:48:00,Sell,50.0,57089.53,57067.88,0.0,0.00015306694894966612,2000.0,2008.7385201740703
334,2021-05-12 00:49:00,Buy,-50,57114.43,0,50.0,0.0010285024562286496,1950.0,2008.7423315410992
335,2021-05-12 00:50:00,Sell,50.0,57210.43,57114.43,0.0,0.0001545359434791387,2000.0,2008.8410677768973
336,2021-05-12 00:51:00,Buy,-50,57187.13,0,50.0,0.0010288585401892728,1950.0,2008.837467089414
337,2021-05-12 00:52:00,Sell,50.0,57247.43,57187.13,0.0,0.00015545688704955978,2000.0,2008.8995072593875
338,2021-05-12 00:53:00,Buy,-50,57201.57,0,50.0,0.0010295587692181786,1950.0,2008.8923780065475
339,2021-05-12 00:54:00,Sell,50.0,57282.57,57201.57,0.0,0.00015669290443592453,2000.0,2008.9757722668542
340,2021-05-12 00:55:00,Buy,-50,57300.0,0,50.0,0.001029293253476064,1950.0,2008.9785034241784
341,2021-05-12 00:56:00,Buy,-50,57251.78,57300.0,100.0,0.0019026285454093455,1900.0,2008.9288709034959
342,2021-05-12 00:57:00,Buy,-50,57194.69,57275.87985101584,150.0,0.0027768355740688242,1850.0,2008.8202498398384
343,2021-05-12 00:58:00,Buy,-50,57246.35,57248.79096794224,200.0,0.0036502537046570627,1800.0,2008.9637011655948
344,2021-05-12 00:59:00,Sell,200.0,57348.95,57248.180706441475,0.0,0.0001628315286625586,2000.0,2009.3382171956926
345,2021-05-12 01:00:00,Buy,-50,57243.78,0,50.0,0.0010362888719756662,1950.0,2009.3210922038231
346,2021-05-12 01:01:00,Sell,50.0,57243.89,57243.78,0.0,0.0001628332071003406,2000.0,2009.3212061955992
347,2021-05-12 01:02:00,Buy,-50,57208.65,0,50.0,0.0010368269125976735,1950.0,2009.315467953381
348,2021-05-12 01:03:00,Sell,50.0,57212.68,57208.65,0.0,0.0001628947702823685,2000.0,2009.3196463658387
349,2021-05-12 01:04:00,Buy,-50,57207.32,0,50.0,0.0010369087950610157,1950.0,2009.31877324987
350,2021-05-12 01:05:00,Buy,-50,57170.5,57207.32,100.0,0.0019114857184743144,1900.0,2009.2805942680359
351,2021-05-12 01:06:00,Sell,100.0,57199.7,57188.90407353454,0.0,0.00016322480102195017,2000.0,2009.3364096510152
352,2021-05-12 01:07:00,Buy,-50,57196.82,0,50.0,0.0010373992743580552,1950.0,2009.3359395635882
353,2021-05-12 01:08:00,Buy,-50,57141.29,57196.82,100.0,0.0019124232718911874,1900.0,2009.2783327818831
354,2021-05-12 01:09:00,Buy,-50,57138.86,57169.041515515695,150.0,0.002787484482422864,1850.0,2009.2736855933324
355,2021-05-12 01:10:00,Buy,-50,57123.97,57158.9774682379,200.0,0.0036627737874203982,1800.0,2009.2321799493893
356,2021-05-12 01:11:00,Buy,-50,57146.18,57150.22157921827,250.0,0.004537722909128971,1750.0,2009.313530155208
357,2021-05-12 01:12:00,Buy,-50,57117.94,57149.413217641704,300.0,0.005413104619323701,1700.0,2009.185384860254
358,2021-05-12 01:13:00,Sell,300.0,57149.13,57144.16527291953,0.0,0.00016368087481525434,2000.0,2009.3542195933308
359,2021-05-12 01:14:00,Buy,-50,57236.6,0,50.0,0.001037247788293693,1950.0,2009.3685367594508
